st_WARREN_ST	645	0.0070925105288
st_WASHINGTON_ST	4494	0.0494166547542
st_W_BROADWAY	401	0.00440945228225
st_WESTLAND_AVE	113	0.00124256386009
st_WEST_ST	106	0.0011655908776
st_WESTVILLE_ST	110	0.00120957543902
st_WILLIAM_T_MORRISSEY_BLVD	214	0.00235317403591
st_WINTER_ST	248	0.00272704280797
st_W_NEWTON_ST	135	0.00148447894789
st_WOODROW_AVE	103	0.00113260245654
st_YAWKEY_WAY	123	0.00135252526363
